theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(5,1)",0.9,0.02,25,0.07,0.12,0.15,0.12,0.16,0.38
"(5,1)",0.9,0.02,26,0.07,0.11,0.14,0.1,0.13,0.45
"(5,1)",0.9,0.02,27,0.07,0.1,0.13,0.1,0.13,0.47
"(5,1)",0.9,0.02,28,0.06,0.11,0.12,0.08,0.12,0.51
"(5,1)",0.9,0.02,29,0.05,0.12,0.1,0.08,0.09,0.56
"(5,1)",0.9,0.02,30,0.04,0.12,0.11,0.07,0.08,0.58
"(5,1)",0.9,0.02,31,0.04,0.11,0.09,0.09,0.06,0.61
"(5,1)",0.9,0.02,32,0.03,0.11,0.09,0.07,0.08,0.62
"(5,1)",0.9,0.02,33,0.03,0.1,0.07,0.1,0.06,0.64
"(5,1)",0.9,0.02,34,0.03,0.1,0.07,0.07,0.08,0.65
"(5,1)",0.9,0.02,35,0.03,0.1,0.04,0.08,0.09,0.66
"(5,1)",0.9,0.02,36,0.03,0.09,0.05,0.05,0.07,0.71
"(5,1)",0.9,0.02,37,0.03,0.09,0.05,0.04,0.05,0.74
"(5,1)",0.9,0.02,38,0.03,0.07,0.06,0.04,0.05,0.75
"(5,1)",0.9,0.02,39,0.03,0.06,0.07,0.03,0.05,0.76
"(5,1)",0.9,0.02,40,0.03,0.05,0.08,0.03,0.05,0.76
"(5,1)",0.9,0.02,41,0.03,0.05,0.08,0.02,0.05,0.77
"(5,1)",0.9,0.02,42,0.03,0.05,0.06,0.03,0.03,0.8
"(5,1)",0.9,0.02,43,0.03,0.05,0.05,0.04,0.03,0.8
"(5,1)",0.9,0.02,44,0.03,0.05,0.05,0.04,0.02,0.81
"(5,1)",0.9,0.02,45,0.03,0.05,0.05,0.03,0.03,0.81
"(5,1)",0.9,0.02,46,0.03,0.05,0.04,0.03,0.04,0.81
"(5,1)",0.9,0.02,47,0.03,0.05,0.04,0.02,0.04,0.82
"(5,1)",0.9,0.02,48,0.03,0.05,0.04,0.02,0.03,0.83
"(5,1)",0.9,0.02,49,0.02,0.06,0.04,0.01,0.04,0.83
"(5,1)",0.9,0.02,50,0.02,0.06,0.04,0.01,0.04,0.83
"(5,1)",0.9,0.02,51,0.02,0.06,0.04,0.01,0.04,0.83
"(5,1)",0.9,0.02,52,0.02,0.05,0.05,0.01,0.03,0.84
"(5,1)",0.9,0.02,53,0.02,0.05,0.02,0.03,0.04,0.84
"(5,1)",0.9,0.02,54,0.02,0.05,0.02,0.03,0.03,0.85
"(5,1)",0.9,0.02,55,0.02,0.05,0.02,0.02,0.04,0.85
"(5,1)",0.9,0.02,56,0.02,0.05,0.02,0.01,0.04,0.86
"(5,1)",0.9,0.02,57,0.02,0.05,0.02,0.0,0.04,0.87
"(5,1)",0.9,0.02,58,0.02,0.05,0.02,0.0,0.04,0.87
"(5,1)",0.9,0.02,59,0.02,0.05,0.02,0.0,0.02,0.89
"(5,1)",0.9,0.02,60,0.02,0.05,0.02,0.0,0.02,0.89
"(5,1)",0.9,0.02,61,0.02,0.05,0.02,0.0,0.02,0.89
"(5,1)",0.9,0.02,62,0.02,0.05,0.02,0.0,0.02,0.89
"(5,1)",0.9,0.02,63,0.02,0.05,0.02,0.0,0.02,0.89
"(5,1)",0.9,0.02,64,0.02,0.05,0.02,0.0,0.02,0.89
"(5,1)",0.9,0.02,65,0.02,0.05,0.02,0.0,0.01,0.9
"(5,1)",0.9,0.02,66,0.02,0.05,0.02,0.0,0.01,0.9
"(5,1)",0.9,0.02,67,0.02,0.05,0.02,0.0,0.01,0.9
"(5,1)",0.9,0.02,68,0.02,0.05,0.02,0.0,0.01,0.9
"(5,1)",0.9,0.02,69,0.01,0.06,0.02,0.0,0.01,0.9
"(5,1)",0.9,0.02,70,0.01,0.05,0.03,0.0,0.01,0.9
"(9,1)",0.1,0.02,1,1.0,0.0,0.0,0.0,0.0,0.0
"(9,1)",0.1,0.02,2,0.96,0.04,0.0,0.0,0.0,0.0
"(9,1)",0.1,0.02,3,0.89,0.1,0.01,0.0,0.0,0.0
"(9,1)",0.1,0.02,4,0.59,0.35,0.06,0.0,0.0,0.0
"(9,1)",0.1,0.02,5,0.34,0.45,0.18,0.03,0.0,0.0
"(9,1)",0.1,0.02,6,0.21,0.45,0.26,0.07,0.01,0.0
"(9,1)",0.1,0.02,7,0.14,0.32,0.29,0.21,0.04,0.0
"(9,1)",0.1,0.02,8,0.1,0.22,0.25,0.29,0.11,0.03
"(9,1)",0.1,0.02,9,0.03,0.22,0.17,0.24,0.24,0.1
"(9,1)",0.1,0.02,10,0.02,0.2,0.1,0.17,0.26,0.25
"(9,1)",0.1,0.02,11,0.01,0.2,0.08,0.05,0.28,0.38
"(9,1)",0.1,0.02,12,0.01,0.14,0.09,0.05,0.18,0.53
"(9,1)",0.1,0.02,13,0.0,0.12,0.05,0.08,0.12,0.63
"(9,1)",0.1,0.02,14,0.0,0.07,0.05,0.07,0.09,0.72
"(9,1)",0.1,0.02,15,0.0,0.04,0.06,0.03,0.1,0.77
"(9,1)",0.1,0.02,16,0.0,0.02,0.04,0.06,0.06,0.82
"(9,1)",0.1,0.02,17,0.0,0.02,0.02,0.05,0.07,0.84
"(9,1)",0.1,0.02,18,0.0,0.01,0.02,0.03,0.06,0.88
"(9,1)",0.1,0.02,19,0.0,0.0,0.02,0.02,0.04,0.92
"(9,1)",0.1,0.02,20,0.0,0.0,0.01,0.02,0.04,0.93
"(9,1)",0.1,0.02,21,0.0,0.0,0.0,0.02,0.03,0.95
"(9,1)",0.1,0.02,22,0.0,0.0,0.0,0.02,0.01,0.97
"(9,1)",0.1,0.02,23,0.0,0.0,0.0,0.02,0.01,0.97
"(9,1)",0.1,0.02,24,0.0,0.0,0.0,0.02,0.01,0.97
"(9,1)",0.1,0.02,25,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.1,0.02,26,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.1,0.02,27,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.1,0.02,28,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.1,0.02,29,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.1,0.02,30,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.1,0.02,31,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.1,0.02,32,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.1,0.02,33,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.1,0.02,34,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.1,0.02,35,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.1,0.02,36,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.1,0.02,37,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.1,0.02,38,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.1,0.02,39,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.1,0.02,40,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.1,0.02,41,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.1,0.02,42,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.1,0.02,43,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.1,0.02,44,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.1,0.02,45,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.1,0.02,46,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.1,0.02,47,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.1,0.02,48,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.1,0.02,49,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.1,0.02,50,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.1,0.02,51,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.1,0.02,52,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.1,0.02,53,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.1,0.02,54,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.1,0.02,55,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.1,0.02,56,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.1,0.02,57,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.1,0.02,58,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.1,0.02,59,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.1,0.02,60,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.1,0.02,61,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.1,0.02,62,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.1,0.02,63,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.1,0.02,64,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.1,0.02,65,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.1,0.02,66,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.1,0.02,67,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.1,0.02,68,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.1,0.02,69,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.1,0.02,70,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.3,0.02,1,0.98,0.02,0.0,0.0,0.0,0.0
"(9,1)",0.3,0.02,2,0.68,0.32,0.0,0.0,0.0,0.0
"(9,1)",0.3,0.02,3,0.48,0.4,0.12,0.0,0.0,0.0
"(9,1)",0.3,0.02,4,0.25,0.47,0.23,0.05,0.0,0.0
"(9,1)",0.3,0.02,5,0.19,0.38,0.31,0.11,0.01,0.0
"(9,1)",0.3,0.02,6,0.15,0.29,0.32,0.22,0.02,0.0
"(9,1)",0.3,0.02,7,0.12,0.24,0.3,0.3,0.03,0.01
"(9,1)",0.3,0.02,8,0.11,0.18,0.27,0.36,0.05,0.03
"(9,1)",0.3,0.02,9,0.08,0.19,0.23,0.32,0.14,0.04
"(9,1)",0.3,0.02,10,0.07,0.14,0.26,0.3,0.17,0.06
"(9,1)",0.3,0.02,11,0.05,0.13,0.25,0.28,0.18,0.11
"(9,1)",0.3,0.02,12,0.04,0.12,0.21,0.26,0.23,0.14
"(9,1)",0.3,0.02,13,0.03,0.11,0.13,0.35,0.22,0.16
"(9,1)",0.3,0.02,14,0.03,0.09,0.14,0.27,0.26,0.21
"(9,1)",0.3,0.02,15,0.02,0.08,0.12,0.22,0.26,0.3
"(9,1)",0.3,0.02,16,0.01,0.09,0.07,0.19,0.29,0.35
"(9,1)",0.3,0.02,17,0.01,0.04,0.09,0.17,0.18,0.51
"(9,1)",0.3,0.02,18,0.01,0.03,0.07,0.12,0.19,0.58
"(9,1)",0.3,0.02,19,0.01,0.02,0.06,0.11,0.16,0.64
"(9,1)",0.3,0.02,20,0.01,0.02,0.04,0.1,0.16,0.67
"(9,1)",0.3,0.02,21,0.01,0.01,0.04,0.09,0.11,0.74
"(9,1)",0.3,0.02,22,0.01,0.0,0.05,0.06,0.09,0.79
"(9,1)",0.3,0.02,23,0.01,0.0,0.04,0.04,0.09,0.82
"(9,1)",0.3,0.02,24,0.01,0.0,0.04,0.02,0.1,0.83
"(9,1)",0.3,0.02,25,0.0,0.01,0.04,0.02,0.09,0.84
"(9,1)",0.3,0.02,26,0.0,0.01,0.02,0.03,0.09,0.85
"(9,1)",0.3,0.02,27,0.0,0.01,0.02,0.02,0.07,0.88
"(9,1)",0.3,0.02,28,0.0,0.01,0.02,0.01,0.06,0.9
"(9,1)",0.3,0.02,29,0.0,0.01,0.01,0.01,0.04,0.93
"(9,1)",0.3,0.02,30,0.0,0.0,0.02,0.0,0.02,0.96
"(9,1)",0.3,0.02,31,0.0,0.0,0.01,0.01,0.01,0.97
"(9,1)",0.3,0.02,32,0.0,0.0,0.01,0.01,0.01,0.97
"(9,1)",0.3,0.02,33,0.0,0.0,0.0,0.02,0.01,0.97
"(9,1)",0.3,0.02,34,0.0,0.0,0.0,0.02,0.01,0.97
"(9,1)",0.3,0.02,35,0.0,0.0,0.0,0.02,0.01,0.97
"(9,1)",0.3,0.02,36,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.3,0.02,37,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.3,0.02,38,0.0,0.0,0.0,0.01,0.01,0.98
"(9,1)",0.3,0.02,39,0.0,0.0,0.0,0.01,0.01,0.98
"(9,1)",0.3,0.02,40,0.0,0.0,0.0,0.01,0.01,0.98
"(9,1)",0.3,0.02,41,0.0,0.0,0.0,0.01,0.01,0.98
"(9,1)",0.3,0.02,42,0.0,0.0,0.0,0.01,0.01,0.98
"(9,1)",0.3,0.02,43,0.0,0.0,0.0,0.0,0.02,0.98
"(9,1)",0.3,0.02,44,0.0,0.0,0.0,0.0,0.01,0.99
"(9,1)",0.3,0.02,45,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.3,0.02,46,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.3,0.02,47,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.3,0.02,48,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.3,0.02,49,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.3,0.02,50,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.3,0.02,51,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.3,0.02,52,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.3,0.02,53,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.3,0.02,54,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.3,0.02,55,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.3,0.02,56,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.3,0.02,57,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.3,0.02,58,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.3,0.02,59,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.3,0.02,60,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.3,0.02,61,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.3,0.02,62,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.3,0.02,63,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.3,0.02,64,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.3,0.02,65,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.3,0.02,66,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.3,0.02,67,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.3,0.02,68,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.3,0.02,69,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.3,0.02,70,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.5,0.02,1,0.78,0.22,0.0,0.0,0.0,0.0
"(9,1)",0.5,0.02,2,0.51,0.49,0.0,0.0,0.0,0.0
"(9,1)",0.5,0.02,3,0.36,0.46,0.18,0.0,0.0,0.0
"(9,1)",0.5,0.02,4,0.32,0.42,0.22,0.04,0.0,0.0
"(9,1)",0.5,0.02,5,0.24,0.41,0.24,0.09,0.02,0.0
"(9,1)",0.5,0.02,6,0.19,0.39,0.27,0.13,0.02,0.0
"(9,1)",0.5,0.02,7,0.17,0.34,0.3,0.16,0.03,0.0
"(9,1)",0.5,0.02,8,0.14,0.3,0.31,0.2,0.04,0.01
"(9,1)",0.5,0.02,9,0.12,0.27,0.33,0.19,0.07,0.02
"(9,1)",0.5,0.02,10,0.11,0.25,0.29,0.23,0.09,0.03
"(9,1)",0.5,0.02,11,0.1,0.21,0.29,0.25,0.11,0.04
"(9,1)",0.5,0.02,12,0.09,0.18,0.31,0.24,0.13,0.05
"(9,1)",0.5,0.02,13,0.07,0.18,0.3,0.22,0.18,0.05
"(9,1)",0.5,0.02,14,0.06,0.16,0.31,0.21,0.18,0.08
"(9,1)",0.5,0.02,15,0.06,0.13,0.31,0.18,0.18,0.14
"(9,1)",0.5,0.02,16,0.05,0.12,0.29,0.16,0.17,0.21
"(9,1)",0.5,0.02,17,0.04,0.12,0.26,0.14,0.19,0.25
"(9,1)",0.5,0.02,18,0.03,0.07,0.27,0.16,0.15,0.32
"(9,1)",0.5,0.02,19,0.02,0.07,0.24,0.15,0.18,0.34
"(9,1)",0.5,0.02,20,0.01,0.04,0.23,0.14,0.22,0.36
"(9,1)",0.5,0.02,21,0.01,0.01,0.22,0.11,0.23,0.42
"(9,1)",0.5,0.02,22,0.01,0.01,0.17,0.12,0.16,0.53
"(9,1)",0.5,0.02,23,0.01,0.01,0.15,0.1,0.15,0.58
"(9,1)",0.5,0.02,24,0.01,0.01,0.12,0.1,0.14,0.62
"(9,1)",0.5,0.02,25,0.01,0.01,0.09,0.1,0.13,0.66
"(9,1)",0.5,0.02,26,0.01,0.01,0.07,0.08,0.14,0.69
"(9,1)",0.5,0.02,27,0.01,0.01,0.07,0.06,0.11,0.74
"(9,1)",0.5,0.02,28,0.01,0.01,0.04,0.08,0.07,0.79
"(9,1)",0.5,0.02,29,0.0,0.02,0.03,0.08,0.08,0.79
"(9,1)",0.5,0.02,30,0.0,0.02,0.03,0.06,0.06,0.83
"(9,1)",0.5,0.02,31,0.0,0.02,0.02,0.04,0.08,0.84
"(9,1)",0.5,0.02,32,0.0,0.01,0.02,0.04,0.06,0.87
"(9,1)",0.5,0.02,33,0.0,0.01,0.02,0.03,0.05,0.89
"(9,1)",0.5,0.02,34,0.0,0.01,0.02,0.02,0.04,0.91
"(9,1)",0.5,0.02,35,0.0,0.01,0.02,0.01,0.04,0.92
"(9,1)",0.5,0.02,36,0.0,0.0,0.03,0.01,0.03,0.93
"(9,1)",0.5,0.02,37,0.0,0.0,0.03,0.01,0.02,0.94
"(9,1)",0.5,0.02,38,0.0,0.0,0.03,0.01,0.01,0.95
"(9,1)",0.5,0.02,39,0.0,0.0,0.03,0.01,0.01,0.95
"(9,1)",0.5,0.02,40,0.0,0.0,0.02,0.02,0.01,0.95
"(9,1)",0.5,0.02,41,0.0,0.0,0.01,0.02,0.02,0.95
"(9,1)",0.5,0.02,42,0.0,0.0,0.0,0.02,0.03,0.95
"(9,1)",0.5,0.02,43,0.0,0.0,0.0,0.01,0.03,0.96
"(9,1)",0.5,0.02,44,0.0,0.0,0.0,0.01,0.03,0.96
"(9,1)",0.5,0.02,45,0.0,0.0,0.0,0.01,0.02,0.97
"(9,1)",0.5,0.02,46,0.0,0.0,0.0,0.0,0.02,0.98
"(9,1)",0.5,0.02,47,0.0,0.0,0.0,0.0,0.02,0.98
"(9,1)",0.5,0.02,48,0.0,0.0,0.0,0.0,0.02,0.98
"(9,1)",0.5,0.02,49,0.0,0.0,0.0,0.0,0.02,0.98
"(9,1)",0.5,0.02,50,0.0,0.0,0.0,0.0,0.02,0.98
"(9,1)",0.5,0.02,51,0.0,0.0,0.0,0.0,0.01,0.99
"(9,1)",0.5,0.02,52,0.0,0.0,0.0,0.0,0.01,0.99
"(9,1)",0.5,0.02,53,0.0,0.0,0.0,0.0,0.01,0.99
"(9,1)",0.5,0.02,54,0.0,0.0,0.0,0.0,0.01,0.99
"(9,1)",0.5,0.02,55,0.0,0.0,0.0,0.0,0.01,0.99
"(9,1)",0.5,0.02,56,0.0,0.0,0.0,0.0,0.01,0.99
"(9,1)",0.5,0.02,57,0.0,0.0,0.0,0.0,0.01,0.99
"(9,1)",0.5,0.02,58,0.0,0.0,0.0,0.0,0.01,0.99
"(9,1)",0.5,0.02,59,0.0,0.0,0.0,0.0,0.01,0.99
"(9,1)",0.5,0.02,60,0.0,0.0,0.0,0.0,0.01,0.99
"(9,1)",0.5,0.02,61,0.0,0.0,0.0,0.0,0.01,0.99
"(9,1)",0.5,0.02,62,0.0,0.0,0.0,0.0,0.01,0.99
"(9,1)",0.5,0.02,63,0.0,0.0,0.0,0.0,0.01,0.99
"(9,1)",0.5,0.02,64,0.0,0.0,0.0,0.0,0.01,0.99
"(9,1)",0.5,0.02,65,0.0,0.0,0.0,0.0,0.01,0.99
"(9,1)",0.5,0.02,66,0.0,0.0,0.0,0.0,0.01,0.99
"(9,1)",0.5,0.02,67,0.0,0.0,0.0,0.0,0.01,0.99
"(9,1)",0.5,0.02,68,0.0,0.0,0.0,0.0,0.01,0.99
"(9,1)",0.5,0.02,69,0.0,0.0,0.0,0.0,0.01,0.99
"(9,1)",0.5,0.02,70,0.0,0.0,0.0,0.0,0.01,0.99
"(9,1)",0.7,0.02,1,0.44,0.56,0.0,0.0,0.0,0.0
"(9,1)",0.7,0.02,2,0.36,0.62,0.02,0.0,0.0,0.0
"(9,1)",0.7,0.02,3,0.32,0.53,0.15,0.0,0.0,0.0
"(9,1)",0.7,0.02,4,0.28,0.47,0.23,0.02,0.0,0.0
"(9,1)",0.7,0.02,5,0.24,0.42,0.31,0.03,0.0,0.0
"(9,1)",0.7,0.02,6,0.2,0.38,0.34,0.08,0.0,0.0
"(9,1)",0.7,0.02,7,0.17,0.39,0.32,0.1,0.02,0.0
"(9,1)",0.7,0.02,8,0.16,0.38,0.31,0.12,0.03,0.0
"(9,1)",0.7,0.02,9,0.13,0.38,0.32,0.12,0.05,0.0
"(9,1)",0.7,0.02,10,0.12,0.37,0.29,0.14,0.08,0.0
"(9,1)",0.7,0.02,11,0.12,0.32,0.3,0.15,0.09,0.02
"(9,1)",0.7,0.02,12,0.1,0.27,0.31,0.2,0.08,0.04
"(9,1)",0.7,0.02,13,0.08,0.26,0.23,0.25,0.13,0.05
"(9,1)",0.7,0.02,14,0.06,0.22,0.25,0.25,0.17,0.05
"(9,1)",0.7,0.02,15,0.04,0.23,0.23,0.22,0.21,0.07
"(9,1)",0.7,0.02,16,0.04,0.19,0.25,0.19,0.18,0.15
"(9,1)",0.7,0.02,17,0.04,0.15,0.25,0.2,0.17,0.19
"(9,1)",0.7,0.02,18,0.03,0.13,0.22,0.19,0.18,0.25
"(9,1)",0.7,0.02,19,0.03,0.1,0.21,0.19,0.19,0.28
"(9,1)",0.7,0.02,20,0.02,0.09,0.18,0.17,0.21,0.33
"(9,1)",0.7,0.02,21,0.02,0.06,0.15,0.16,0.19,0.42
"(9,1)",0.7,0.02,22,0.02,0.05,0.12,0.15,0.22,0.44
"(9,1)",0.7,0.02,23,0.02,0.03,0.12,0.16,0.19,0.48
"(9,1)",0.7,0.02,24,0.02,0.03,0.1,0.13,0.18,0.54
"(9,1)",0.7,0.02,25,0.02,0.02,0.07,0.11,0.19,0.59
"(9,1)",0.7,0.02,26,0.02,0.02,0.05,0.1,0.15,0.66
"(9,1)",0.7,0.02,27,0.02,0.01,0.04,0.07,0.19,0.67
"(9,1)",0.7,0.02,28,0.02,0.01,0.04,0.05,0.12,0.76
"(9,1)",0.7,0.02,29,0.01,0.02,0.03,0.05,0.1,0.79
"(9,1)",0.7,0.02,30,0.0,0.03,0.03,0.04,0.07,0.83
"(9,1)",0.7,0.02,31,0.0,0.02,0.04,0.03,0.08,0.83
"(9,1)",0.7,0.02,32,0.0,0.01,0.05,0.02,0.07,0.85
"(9,1)",0.7,0.02,33,0.0,0.01,0.03,0.03,0.07,0.86
"(9,1)",0.7,0.02,34,0.0,0.01,0.03,0.0,0.08,0.88
"(9,1)",0.7,0.02,35,0.0,0.0,0.03,0.01,0.05,0.91
"(9,1)",0.7,0.02,36,0.0,0.0,0.02,0.02,0.03,0.93
"(9,1)",0.7,0.02,37,0.0,0.0,0.02,0.01,0.03,0.94
"(9,1)",0.7,0.02,38,0.0,0.0,0.01,0.01,0.02,0.96
"(9,1)",0.7,0.02,39,0.0,0.0,0.01,0.01,0.01,0.97
"(9,1)",0.7,0.02,40,0.0,0.0,0.01,0.0,0.02,0.97
"(9,1)",0.7,0.02,41,0.0,0.0,0.01,0.0,0.02,0.97
"(9,1)",0.7,0.02,42,0.0,0.0,0.0,0.01,0.01,0.98
"(9,1)",0.7,0.02,43,0.0,0.0,0.0,0.01,0.01,0.98
"(9,1)",0.7,0.02,44,0.0,0.0,0.0,0.0,0.01,0.99
"(9,1)",0.7,0.02,45,0.0,0.0,0.0,0.0,0.01,0.99
"(9,1)",0.7,0.02,46,0.0,0.0,0.0,0.0,0.01,0.99
"(9,1)",0.7,0.02,47,0.0,0.0,0.0,0.0,0.01,0.99
"(9,1)",0.7,0.02,48,0.0,0.0,0.0,0.0,0.01,0.99
"(9,1)",0.7,0.02,49,0.0,0.0,0.0,0.0,0.01,0.99
"(9,1)",0.7,0.02,50,0.0,0.0,0.0,0.0,0.01,0.99
"(9,1)",0.7,0.02,51,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.7,0.02,52,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.7,0.02,53,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.7,0.02,54,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.7,0.02,55,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.7,0.02,56,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.7,0.02,57,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.7,0.02,58,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.7,0.02,59,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.7,0.02,60,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.7,0.02,61,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.7,0.02,62,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.7,0.02,63,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.7,0.02,64,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.7,0.02,65,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.7,0.02,66,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.7,0.02,67,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.7,0.02,68,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.7,0.02,69,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.7,0.02,70,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.9,0.02,1,0.78,0.22,0.0,0.0,0.0,0.0
"(9,1)",0.9,0.02,2,0.64,0.35,0.01,0.0,0.0,0.0
"(9,1)",0.9,0.02,3,0.53,0.41,0.06,0.0,0.0,0.0
"(9,1)",0.9,0.02,4,0.47,0.4,0.12,0.01,0.0,0.0
"(9,1)",0.9,0.02,5,0.45,0.39,0.12,0.04,0.0,0.0
"(9,1)",0.9,0.02,6,0.43,0.36,0.16,0.05,0.0,0.0
"(9,1)",0.9,0.02,7,0.39,0.35,0.2,0.06,0.0,0.0
"(9,1)",0.9,0.02,8,0.34,0.34,0.26,0.05,0.01,0.0
"(9,1)",0.9,0.02,9,0.3,0.35,0.27,0.06,0.02,0.0
"(9,1)",0.9,0.02,10,0.26,0.36,0.27,0.09,0.02,0.0
"(9,1)",0.9,0.02,11,0.22,0.39,0.25,0.1,0.04,0.0
"(9,1)",0.9,0.02,12,0.2,0.33,0.32,0.09,0.05,0.01
"(9,1)",0.9,0.02,13,0.2,0.32,0.31,0.1,0.05,0.02
